Date,Asset,Holdings,Cash,Total,Returns
2021-04-22,0.0,0.0,10000.0,10000.0,0.0
2021-04-23,0.0,0.0,10000.0,10000.0,0.0
2021-04-26,0.0,0.0,10000.0,10000.0,0.0
2021-04-27,0.0,0.0,10000.0,10000.0,0.0
2021-04-28,0.0,0.0,10000.0,10000.0,0.0
2021-04-29,0.0,0.0,10000.0,10000.0,0.0
2021-04-30,0.0,0.0,10000.0,10000.0,0.0
2021-05-03,0.0,0.0,10000.0,10000.0,0.0
2021-05-04,0.0,0.0,10000.0,10000.0,0.0
2021-05-05,0.0,0.0,10000.0,10000.0,0.0
2021-05-06,0.0,0.0,10000.0,10000.0,0.0
2021-05-07,0.0,0.0,10000.0,10000.0,0.0
2021-05-10,0.0,0.0,10000.0,10000.0,0.0
2021-05-11,0.0,0.0,10000.0,10000.0,0.0
2021-05-12,0.0,0.0,10000.0,10000.0,0.0
2021-05-13,0.0,0.0,10000.0,10000.0,0.0
2021-05-14,0.0,0.0,10000.0,10000.0,0.0
2021-05-17,0.0,0.0,10000.0,10000.0,0.0
2021-05-18,0.0,0.0,10000.0,10000.0,0.0
2021-05-19,0.0,0.0,10000.0,10000.0,0.0
2021-05-20,0.0,0.0,10000.0,10000.0,0.0
2021-05-21,0.0,0.0,10000.0,10000.0,0.0
2021-05-24,0.0,0.0,10000.0,10000.0,0.0
2021-05-25,0.0,0.0,10000.0,10000.0,0.0
2021-05-26,0.0,0.0,10000.0,10000.0,0.0
2021-05-27,0.0,0.0,10000.0,10000.0,0.0
2021-05-28,0.0,0.0,10000.0,10000.0,0.0
2021-05-31,0.0,0.0,10000.0,10000.0,0.0
2021-06-01,0.0,0.0,10000.0,10000.0,0.0
2021-06-02,0.0,0.0,10000.0,10000.0,0.0
2021-06-03,0.0,0.0,10000.0,10000.0,0.0
2021-06-04,0.0,0.0,10000.0,10000.0,0.0
2021-06-07,0.0,0.0,10000.0,10000.0,0.0
2021-06-08,0.0,0.0,10000.0,10000.0,0.0
2021-06-09,0.0,0.0,10000.0,10000.0,0.0
2021-06-10,0.0,0.0,10000.0,10000.0,0.0
2021-06-11,0.0,0.0,10000.0,10000.0,0.0
2021-06-14,0.0,0.0,10000.0,10000.0,0.0
2021-06-15,0.0,0.0,10000.0,10000.0,0.0
2021-06-16,0.0,0.0,10000.0,10000.0,0.0
2021-06-17,0.0,0.0,10000.0,10000.0,0.0
2021-06-18,0.0,0.0,10000.0,10000.0,0.0
2021-06-21,0.0,0.0,10000.0,10000.0,0.0
2021-06-22,0.0,0.0,10000.0,10000.0,0.0
2021-06-23,0.0,0.0,10000.0,10000.0,0.0
2021-06-24,0.0,0.0,10000.0,10000.0,0.0
2021-06-25,0.0,0.0,10000.0,10000.0,0.0
2021-06-28,0.0,0.0,10000.0,10000.0,0.0
2021-06-29,0.0,0.0,10000.0,10000.0,0.0
2021-06-30,0.0,0.0,10000.0,10000.0,0.0
2021-07-01,0.0,0.0,10000.0,10000.0,0.0
2021-07-02,0.0,0.0,10000.0,10000.0,0.0
2021-07-05,0.0,0.0,10000.0,10000.0,0.0
2021-07-06,0.0,0.0,10000.0,10000.0,0.0
2021-07-07,0.0,0.0,10000.0,10000.0,0.0
2021-07-08,0.0,0.0,10000.0,10000.0,0.0
2021-07-09,0.0,0.0,10000.0,10000.0,0.0
2021-07-12,0.0,0.0,10000.0,10000.0,0.0
2021-07-13,0.0,0.0,10000.0,10000.0,0.0
2021-07-14,0.0,0.0,10000.0,10000.0,0.0
2021-07-15,0.0,0.0,10000.0,10000.0,0.0
2021-07-16,0.0,0.0,10000.0,10000.0,0.0
2021-07-19,0.0,0.0,10000.0,10000.0,0.0
2021-07-20,0.0,0.0,10000.0,10000.0,0.0
2021-07-21,0.0,0.0,10000.0,10000.0,0.0
2021-07-22,0.0,0.0,10000.0,10000.0,0.0
2021-07-23,0.0,0.0,10000.0,10000.0,0.0
2021-07-26,0.0,0.0,10000.0,10000.0,0.0
2021-07-27,0.0,0.0,10000.0,10000.0,0.0
2021-07-28,0.0,0.0,10000.0,10000.0,0.0
2021-07-29,0.0,0.0,10000.0,10000.0,0.0
2021-07-30,0.0,0.0,10000.0,10000.0,0.0
2021-08-02,0.0,0.0,10000.0,10000.0,0.0
2021-08-03,0.0,0.0,10000.0,10000.0,0.0
2021-08-04,0.0,0.0,10000.0,10000.0,0.0
2021-08-05,0.0,0.0,10000.0,10000.0,0.0
2021-08-06,0.0,0.0,10000.0,10000.0,0.0
2021-08-09,0.0,0.0,10000.0,10000.0,0.0
2021-08-10,0.0,0.0,10000.0,10000.0,0.0
2021-08-11,0.0,0.0,10000.0,10000.0,0.0
2021-08-12,0.0,0.0,10000.0,10000.0,0.0
2021-08-13,0.0,0.0,10000.0,10000.0,0.0
2021-08-16,0.0,0.0,10000.0,10000.0,0.0
2021-08-17,0.0,0.0,10000.0,10000.0,0.0
2021-08-18,0.0,0.0,10000.0,10000.0,0.0
2021-08-19,0.0,0.0,10000.0,10000.0,0.0
2021-08-20,0.0,0.0,10000.0,10000.0,0.0
2021-08-23,0.0,0.0,10000.0,10000.0,0.0
2021-08-24,0.0,0.0,10000.0,10000.0,0.0
2021-08-25,0.0,0.0,10000.0,10000.0,0.0
2021-08-26,0.0,0.0,10000.0,10000.0,0.0
2021-08-27,0.0,0.0,10000.0,10000.0,0.0
2021-08-30,0.0,0.0,10000.0,10000.0,0.0
2021-08-31,0.0,0.0,10000.0,10000.0,0.0
2021-09-01,0.0,0.0,10000.0,10000.0,0.0
2021-09-02,0.0,0.0,10000.0,10000.0,0.0
2021-09-03,0.0,0.0,10000.0,10000.0,0.0
2021-09-06,0.0,0.0,10000.0,10000.0,0.0
2021-09-07,0.0,0.0,10000.0,10000.0,0.0
2021-09-08,0.0,0.0,10000.0,10000.0,0.0
2021-09-09,0.0,0.0,10000.0,10000.0,0.0
2021-09-10,0.0,0.0,10000.0,10000.0,0.0
2021-09-13,0.0,0.0,10000.0,10000.0,0.0
2021-09-14,0.0,0.0,10000.0,10000.0,0.0
2021-09-15,0.0,0.0,10000.0,10000.0,0.0
2021-09-16,0.0,0.0,10000.0,10000.0,0.0
2021-09-17,0.0,0.0,10000.0,10000.0,0.0
2021-09-20,0.0,0.0,10000.0,10000.0,0.0
2021-09-21,0.0,0.0,10000.0,10000.0,0.0
2021-09-22,0.0,0.0,10000.0,10000.0,0.0
2021-09-23,0.0,0.0,10000.0,10000.0,0.0
2021-09-24,0.0,0.0,10000.0,10000.0,0.0
2021-09-27,0.0,0.0,10000.0,10000.0,0.0
2021-09-28,0.0,0.0,10000.0,10000.0,0.0
2021-09-29,0.0,0.0,10000.0,10000.0,0.0
2021-09-30,0.0,0.0,10000.0,10000.0,0.0
2021-10-01,0.0,0.0,10000.0,10000.0,0.0
2021-10-04,0.0,0.0,10000.0,10000.0,0.0
2021-10-05,0.0,0.0,10000.0,10000.0,0.0
2021-10-06,0.0,0.0,10000.0,10000.0,0.0
2021-10-07,0.0,0.0,10000.0,10000.0,0.0
2021-10-08,0.0,0.0,10000.0,10000.0,0.0
2021-10-11,0.0,0.0,10000.0,10000.0,0.0
2021-10-12,0.0,0.0,10000.0,10000.0,0.0
2021-10-13,0.0,0.0,10000.0,10000.0,0.0
2021-10-14,0.0,0.0,10000.0,10000.0,0.0
2021-10-15,0.0,0.0,10000.0,10000.0,0.0
2021-10-18,0.0,0.0,10000.0,10000.0,0.0
2021-10-19,0.0,0.0,10000.0,10000.0,0.0
2021-10-20,0.0,0.0,10000.0,10000.0,0.0
2021-10-21,0.0,0.0,10000.0,10000.0,0.0
2021-10-22,0.0,0.0,10000.0,10000.0,0.0
2021-10-25,0.0,0.0,10000.0,10000.0,0.0
2021-10-26,0.0,0.0,10000.0,10000.0,0.0
2021-10-27,0.0,0.0,10000.0,10000.0,0.0
2021-10-28,0.0,0.0,10000.0,10000.0,0.0
2021-10-29,0.0,0.0,10000.0,10000.0,0.0
2021-11-01,0.0,0.0,10000.0,10000.0,0.0
2021-11-02,0.0,0.0,10000.0,10000.0,0.0
2021-11-03,0.0,0.0,10000.0,10000.0,0.0
2021-11-04,0.0,0.0,10000.0,10000.0,0.0
2021-11-05,0.0,0.0,10000.0,10000.0,0.0
2021-11-08,0.0,0.0,10000.0,10000.0,0.0
2021-11-09,0.0,0.0,10000.0,10000.0,0.0
2021-11-10,0.0,0.0,10000.0,10000.0,0.0
2021-11-11,0.0,0.0,10000.0,10000.0,0.0
2021-11-12,0.0,0.0,10000.0,10000.0,0.0
2021-11-15,0.0,0.0,10000.0,10000.0,0.0
2021-11-16,0.0,0.0,10000.0,10000.0,0.0
2021-11-17,0.0,0.0,10000.0,10000.0,0.0
2021-11-18,0.0,0.0,10000.0,10000.0,0.0
2021-11-19,0.0,0.0,10000.0,10000.0,0.0
2021-11-22,0.0,0.0,10000.0,10000.0,0.0
2021-11-23,0.0,0.0,10000.0,10000.0,0.0
2021-11-24,0.0,0.0,10000.0,10000.0,0.0
2021-11-25,0.0,0.0,10000.0,10000.0,0.0
2021-11-26,0.0,0.0,10000.0,10000.0,0.0
2021-11-29,0.0,0.0,10000.0,10000.0,0.0
2021-11-30,0.0,0.0,10000.0,10000.0,0.0
2021-12-01,0.0,0.0,10000.0,10000.0,0.0
2021-12-02,0.0,0.0,10000.0,10000.0,0.0
2021-12-03,0.0,0.0,10000.0,10000.0,0.0
2021-12-06,0.0,0.0,10000.0,10000.0,0.0
2021-12-07,0.0,0.0,10000.0,10000.0,0.0
2021-12-08,0.0,0.0,10000.0,10000.0,0.0
2021-12-09,0.0,0.0,10000.0,10000.0,0.0
2021-12-10,0.0,0.0,10000.0,10000.0,0.0
2021-12-13,0.0,0.0,10000.0,10000.0,0.0
2021-12-14,0.0,0.0,10000.0,10000.0,0.0
2021-12-15,0.0,0.0,10000.0,10000.0,0.0
2021-12-16,0.0,0.0,10000.0,10000.0,0.0
2021-12-17,0.0,0.0,10000.0,10000.0,0.0
2021-12-20,0.0,0.0,10000.0,10000.0,0.0
2021-12-21,0.0,0.0,10000.0,10000.0,0.0
2021-12-22,0.0,0.0,10000.0,10000.0,0.0
2021-12-23,0.0,0.0,10000.0,10000.0,0.0
2021-12-24,0.0,0.0,10000.0,10000.0,0.0
2021-12-27,0.0,0.0,10000.0,10000.0,0.0
2021-12-28,0.0,0.0,10000.0,10000.0,0.0
2021-12-29,0.0,0.0,10000.0,10000.0,0.0
2021-12-30,288.3522873241594,288.3522873241594,9711.64771267584,10000.0,0.0
2021-12-31,286.68929009543245,286.68929009543245,9711.64771267584,9998.337002771272,-0.00016629972287285355
2022-01-03,284.1358404879952,284.1358404879952,9711.64771267584,9995.783553163836,-0.00025538743160269384
2022-01-04,281.02338632698417,281.02338632698417,9711.64771267584,9992.671099002824,-0.00031137670643399673
2022-01-05,270.6814059767843,270.6814059767843,9711.64771267584,9982.329118652624,-0.0010349565444250919
2022-01-06,267.8334649920146,267.8334649920146,9711.64771267584,9979.481177667854,-0.00028529824562162354
2022-01-07,268.36416567236614,268.36416567236614,9711.64771267584,9980.011878348207,5.3179185460994205e-05
2022-01-10,267.21055916220166,267.21055916220166,9711.64771267584,9978.858271838042,-0.0001155916971068427
2022-01-11,268.37077247404244,268.37077247404244,9711.64771267584,9980.018485149882,0.00011626714001078398
2022-01-12,270.31352737781117,270.31352737781117,9711.64771267584,9981.961240053652,0.00019466445945570676
2022-01-13,257.17241035846195,257.17241035846195,9711.64771267584,9968.820123034302,-0.0013164864802940324
2022-01-14,261.37537604340895,261.37537604340895,9711.64771267584,9973.023088719248,0.0004216111468633432
2022-01-17,261.37537604340895,261.37537604340895,9711.64771267584,9973.023088719248,0.0
2022-01-18,256.0538109321007,256.0538109321007,9711.64771267584,9967.70152360794,-0.0005335959882943886
2022-01-19,258.4621691273682,258.4621691273682,9711.64771267584,9970.109881803208,0.00024161620304963272
2022-01-20,256.67656619970734,256.67656619970734,9711.64771267584,9968.324278875547,-0.00017909561166618015
2022-01-21,252.59638229738192,252.59638229738192,9711.64771267584,9964.244094973223,-0.00040931492477336295
2022-01-24,252.26843126814055,252.26843126814055,9711.64771267584,9963.916143943981,-3.291278556760702e-05
2022-01-25,245.93707645213067,245.93707645213067,9711.64771267584,9957.58478912797,-0.0006354283521202708
2022-01-26,253.3828063219641,253.3828063219641,9711.64771267584,9965.030518997804,0.0007477445613079947
2022-01-27,257.4451663904546,257.4451663904546,9711.64771267584,9969.092879066295,0.0004076615782304671
2022-01-28,266.96612206477175,266.96612206477175,9711.64771267584,9978.613834740612,0.000955047343806914
2022-01-31,269.1926625470723,269.1926625470723,9711.64771267584,9980.840375222911,0.00022313124038797483
2022-02-01,265.43185928826733,265.43185928826733,9711.64771267584,9977.079571964106,-0.00037680226488157054
2022-02-02,268.41323678689855,268.41323678689855,9711.64771267584,9980.060949462739,0.00029882266420022674
2022-02-03,257.36457433325296,257.36457433325296,9711.64771267584,9969.012287009093,-0.0011070736451004315
2022-02-04,258.26725084201934,258.26725084201934,9711.64771267584,9969.91496351786,9.054823916154753e-05
2022-02-07,253.62480120766668,253.62480120766668,9711.64771267584,9965.272513883507,-0.0004656458607060765
2022-02-08,256.94062661213906,256.94062661213906,9711.64771267584,9968.588339287979,0.00033273805606937046
2022-02-09,263.0495297441803,263.0495297441803,9711.64771267584,9974.697242420021,0.0006128152677311594
2022-02-10,255.58018538018783,255.58018538018783,9711.64771267584,9967.227898056028,-0.0007488291807221659
2022-02-11,249.50717964017892,249.50717964017892,9711.64771267584,9961.154892316019,-0.0006092973695518422
2022-02-14,250.5812439471303,250.5812439471303,9711.64771267584,9962.22895662297,0.00010782527915309537
2022-02-15,256.5531383452119,256.5531383452119,9711.64771267584,9968.200851021053,0.0005994536387474714
2022-02-16,255.11508988722412,255.11508988722412,9711.64771267584,9966.762802563064,-0.00014426359174346537
2022-02-17,247.2426421056294,247.2426421056294,9711.64771267584,9958.89035478147,-0.0007898700849556795
2022-02-18,245.05083633345438,245.05083633345438,9711.64771267584,9956.698549009294,-0.00022008534024309245
2022-02-21,245.05083633345438,245.05083633345438,9711.64771267584,9956.698549009294,0.0
2022-02-22,246.10231881195236,246.10231881195236,9711.64771267584,9957.750031487793,0.00010560553514027404
2022-02-23,239.3178105986742,239.3178105986742,9711.64771267584,9950.965523274514,-0.0006813294360498157
2022-02-24,252.06694289609004,252.06694289609004,9711.64771267584,9963.71465557193,0.001281195504857946
2022-02-25,257.0086815018933,257.0086815018933,9711.64771267584,9968.656394177733,0.0004959735175715796
2022-02-28,258.5106393322862,258.5106393322862,9711.64771267584,9970.158352008126,0.00015066803097663062
2022-03-01,254.3950945274076,254.3950945274076,9711.64771267584,9966.042807203248,-0.0004127863028422496
2022-03-02,260.8486527495132,260.8486527495132,9711.64771267584,9972.496365425353,0.0006475547363131717
2022-03-03,257.6106090394778,257.6106090394778,9711.64771267584,9969.258321715319,-0.0003246974068861208
2022-03-04,253.37253388846628,253.37253388846628,9711.64771267584,9965.020246564307,-0.00042511438807646407
2022-03-07,248.11254194018844,248.11254194018844,9711.64771267584,9959.760254616029,-0.0005278455856717601
2022-03-08,245.5985943254062,245.5985943254062,9711.64771267584,9957.246307001245,-0.0002524104547213524
2022-03-09,256.0854070727732,256.0854070727732,9711.64771267584,9967.733119748613,0.0010531840253860114
2022-03-10,249.48262993491184,249.48262993491184,9711.64771267584,9961.130342610752,-0.0006624151207238471
2022-03-11,245.99074332033865,245.99074332033865,9711.64771267584,9957.638455996179,-0.00035055124212513
2022-03-14,244.62099455394008,244.62099455394008,9711.64771267584,9956.26870722978,-0.00013755759183786687
2022-03-15,253.83990790229348,253.83990790229348,9711.64771267584,9965.487620578133,0.0009259405927501962
2022-03-16,259.61919974300594,259.61919974300594,9711.64771267584,9971.266912418845,0.000579930662778505
2022-03-17,259.1089182799788,259.1089182799788,9711.64771267584,9970.756630955819,-5.117518841968316e-05
2022-03-18,261.8389257982348,261.8389257982348,9711.64771267584,9973.486638474074,0.00027380143947941527
2022-03-21,262.0633428303068,262.0633428303068,9711.64771267584,9973.711055506146,2.2501361881532844e-05
2022-03-22,266.98223073705293,266.98223073705293,9711.64771267584,9978.629943412892,0.000493185322832268
2022-03-23,262.6711142271751,262.6711142271751,9711.64771267584,9974.318826903014,-0.00043203491203958055
2022-03-24,267.2821227110986,267.2821227110986,9711.64771267584,9978.929835386938,0.00046228805835712983
2022-03-25,266.83362813767394,266.83362813767394,9711.64771267584,9978.481340813514,-4.494415541766994e-05
2022-03-28,273.69025554808485,273.69025554808485,9711.64771267584,9985.337968223925,0.0006871413771518675
2022-03-29,277.5371013577518,277.5371013577518,9711.64771267584,9989.184814033591,0.0003852494349123603
2022-03-30,273.7412211510497,273.7412211510497,9711.64771267584,9985.38893382689,-0.00037999899665186465
2022-03-31,267.20655808158426,267.20655808158426,9711.64771267584,9978.854270757423,-0.0006544224879743155
2022-04-01,270.3357146786874,270.3357146786874,9711.64771267584,9981.983427354528,0.0003135787448338423
2022-04-04,275.8093166256831,275.8093166256831,9711.64771267584,9987.457029301524,0.000548348130091636
2022-04-05,273.9991993241827,273.9991993241827,9711.64771267584,9985.646912000022,-0.00018123905776934457
2022-04-06,265.6496468075837,265.6496468075837,9711.64771267584,9977.297359483424,-0.0008361553928533105
2022-04-07,267.50945712691833,267.50945712691833,9711.64771267584,9979.157169802758,0.000186404218730285
2022-04-08,264.4139586523678,264.4139586523678,9711.64771267584,9976.061671328207,-0.00031019638451212916
2022-04-11,253.51857368698018,253.51857368698018,9711.64771267584,9965.16628636282,-0.001092152928113932
2022-04-12,250.8356424602311,250.8356424602311,9711.64771267584,9962.483355136072,-0.00026923095407049846
2022-04-13,0.0,0.0,9968.65205077517,9968.65205077517,0.0006191925666725329
2022-04-14,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-18,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-19,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-20,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-21,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-22,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-25,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-26,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-27,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-28,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-04-29,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-02,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-03,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-04,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-05,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-06,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-09,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-10,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-11,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-12,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-13,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-16,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-17,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-18,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-19,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-20,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-23,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-24,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-25,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-26,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-27,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-30,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-05-31,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-01,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-02,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-03,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-06,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-07,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-08,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-09,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-10,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-13,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-14,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-15,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-16,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-17,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-20,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-21,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-22,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-23,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-24,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-27,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-28,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-29,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-06-30,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-01,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-04,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-05,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-06,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-07,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-08,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-11,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-12,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-13,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-14,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-15,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-18,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-19,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-20,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-21,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-22,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-25,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-26,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-27,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-28,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-07-29,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-01,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-02,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-03,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-04,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-05,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-08,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-09,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-10,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-11,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-12,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-15,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-16,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-17,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-18,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-19,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-22,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-23,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-24,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-25,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-26,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-29,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-30,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-08-31,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-09-01,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-09-02,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-09-05,0.0,0.0,9968.65205077517,9968.65205077517,0.0
2022-09-06,247.26089599786692,247.26089599786692,9721.391154777302,9968.652050775168,-2.220446049250313e-16
2022-09-07,253.3682545117559,253.3682545117559,9721.391154777302,9974.759409289058,0.0006126564035719984
2022-09-08,251.30851517337055,251.30851517337055,9721.391154777302,9972.699669950673,-0.00020649513976922496
2022-09-09,256.66390567954255,256.66390567954255,9721.391154777302,9978.055060456845,0.0005370050922428593
2022-09-12,257.26331797283024,257.26331797283024,9721.391154777302,9978.654472750133,6.0073059294341036e-05
2022-09-13,241.7236725736879,241.7236725736879,9721.391154777302,9963.11482735099,-0.001557288654655764
2022-09-14,245.5200039744261,245.5200039744261,9721.391154777302,9966.911158751729,0.0003810386075564498
2022-09-15,238.81403774175146,238.81403774175146,9721.391154777302,9960.205192519054,-0.0006728229163341926
2022-09-16,238.08890063015554,238.08890063015554,9721.391154777302,9959.480055407457,-7.280343101168096e-05
2022-09-19,237.06707887711667,237.06707887711667,9721.391154777302,9958.458233654419,-0.00010259790143196668
2022-09-20,234.89049172346873,234.89049172346873,9721.391154777302,9956.28164650077,-0.0002185666799597863
2022-09-21,232.8648762132356,232.8648762132356,9721.391154777302,9954.256030990538,-0.0002034510053202654
2022-09-22,238.18929046104628,238.18929046104628,9721.391154777302,9959.580445238349,0.0005348882157776291
2022-09-23,234.9057841433261,234.9057841433261,9721.391154777302,9956.296938920628,-0.00032968319657389333
2022-09-26,238.11030539288538,238.11030539288538,9721.391154777302,9959.501460170188,0.00032185874620038746
2022-09-27,238.69841959976242,238.69841959976242,9721.391154777302,9960.089574377065,5.905056686117405e-05
2022-09-28,244.10159419985592,244.10159419985592,9721.391154777302,9965.492748977158,0.0005424825308792958
2022-09-29,237.71277234658737,237.71277234658737,9721.391154777302,9959.10392712389,-0.0006410944259553908
2022-09-30,230.23000040385034,230.23000040385034,9721.391154777302,9951.621155181152,-0.0007513499203837259
2022-10-03,238.87608053973958,238.87608053973958,9721.391154777302,9960.267235317042,0.0008688112219172872
2022-10-04,245.963955446203,245.963955446203,9721.391154777302,9967.355110223505,0.0007116149335162358
2022-10-05,242.5245614911709,242.5245614911709,9721.391154777302,9963.915716268473,-0.0003450658591971356
2022-10-06,241.95601596521797,241.95601596521797,9721.391154777302,9963.34717074252,-5.706045114628466e-05
2022-10-07,232.5128905634211,232.5128905634211,9721.391154777302,9953.904045340723,-0.0009477864456561846
2022-10-10,228.82276050762397,228.82276050762397,9721.391154777302,9950.213915284927,-0.00037072188349296376
2022-10-11,225.56808863520473,225.56808863520473,9721.391154777302,9946.959243412508,-0.0003270956685080817
2022-10-12,226.1386887610504,226.1386887610504,9721.391154777302,9947.529843538352,5.736427705005376e-05
2022-10-13,0.0,0.0,9955.845514939627,9955.845514939627,0.0008359534007005287
2022-10-14,0.0,0.0,9955.845514939627,9955.845514939627,0.0
2022-10-17,0.0,0.0,9955.845514939627,9955.845514939627,0.0
2022-10-18,0.0,0.0,9955.845514939627,9955.845514939627,0.0
